reviewer_id,reviewer_skin_tone,reviewer_skin_type,reviewer_eye_color,reviewer_hair_color
1531842701,mediumTan,combination,brown,brown
7376810252,light,dry,brown,black
2391240349,fair,combination,brown,black
2183961772,lightMedium,dry,blue,blonde
1040143795,fair,combination,green,brown
22841352102,light,oily,green,blonde
1455659904,fair,dry,green,red
1756322049,light,oily,brown,brown
7049516678,light,oily,brown,brown
2334974361,light,normal,brown,brown
7832565278,lightMedium,normal,green,blonde
10575403549,lightMedium,normal,brown,brown
1422829943,mediumTan,combination,hazel,brown
6090454679,light,combination,hazel,brown
6617347623,lightMedium,normal,brown,brown
2562990717,lightMedium,normal,hazel,brown
1431471708,fair,combination,hazel,brown
23783026076,lightMedium,oily,hazel,brown
2338213511,medium,combination,brown,black
1892725612,light,normal,hazel,red
1915373468,mediumTan,oily,brown,black
7183131671,fair,combination,brown,black
5543593753,fair,oily,brown,brown
10021220962,tan,normal,brown,black
7094382454,lightMedium,normal,blue,blonde
12649345432,fair,combination,brown,brown
1527153990,medium,combination,brown,black
5644948586,mediumTan,normal,brown,black
1553917176,light,dry,brown,brown
1481951598,lightMedium,combination,brown,black
1683333009,mediumTan,combination,brown,brown
11096088431,light,combination,hazel,brown
6360432384,light,combination,brown,brown
24651253809,light,oily,green,brown
1352268957,fair,combination,blue,blonde
33839846738,lightMedium,combination,hazel,black
21612401000,light,combination,brown,brown
21460667273,fairLight,dry,brown,red
2093271671,light,dry,brown,blonde
8479409315,lightMedium,combination,brown,black
6620919589,medium,combination,blue,blonde
1096412322,fair,dry,brown,blonde
8320833375,lightMedium,dry,brown,brown
8589331411,fair,combination,blue,blonde
23119579050,light,combination,brown,brown
5743442629,lightMedium,oily,brown,black
5243399708,lightMedium,combination,brown,brown
1436106926,fair,combination,brown,brown
1224959030,light,combination,blue,brown
6680111966,lightMedium,oily,hazel,brown
7230858009,light,normal,green,brown
27622760017,light,dry,brown,brown
6456522221,lightMedium,combination,brown,black
9787367942,fair,dry,blue,red
31687364873,lightMedium,combination,brown,brown
7641460231,light,combination,green,brown
5183039570,fair,dry,blue,brown
33687847263,light,dry,brown,blonde
41765476347,lightMedium,combination,green,blonde
1875838031,light,combination,brown,brown
7000423385,fair,normal,blue,auburn
1540133781,lightMedium,combination,green,blonde
35694316111,light,combination,brown,brown
6877714176,medium,combination,brown,black
7249884027,light,dry,brown,black
5676990447,light,dry,blue,blonde
8414561294,light,dry,brown,brown
5469577493,lightMedium,combination,brown,brown
8458657612,fair,dry,hazel,brown
1247121950,lightMedium,oily,green,blonde
2183271732,light,dry,hazel,brown
6153435826,lightMedium,combination,brown,brown
34046330067,fair,dry,hazel,black
2028635191,lightMedium,oily,green,blonde
27810454484,fair,combination,blue,blonde
32779086211,light,dry,brown,brown
1239620306,fair,normal,brown,black
32843652149,fair,combination,brown,black
25306378090,light,combination,green,brown
7755373431,lightMedium,combination,green,brown
2514952904,fair,dry,brown,brown
32487451673,lightMedium,combination,hazel,brown
23190863567,tan,combination,brown,brown
33664590156,medium,combination,brown,blonde
31972973934,light,combination,brown,brown
28495530622,light,combination,brown,brown
1329080068,lightMedium,normal,blue,brown
32266056314,light,combination,brown,brown
24080249646,light,combination,blue,brown
23034417621,lightMedium,combination,brown,black
8381379283,light,combination,brown,brown
21230729423,light,combination,brown,black
24977667883,lightMedium,combination,brown,black
21530420869,fair,combination,brown,brown
11538855399,light,dry,brown,blonde
24635097076,light,combination,brown,brown
7494356710,medium,normal,brown,brown
22542566551,light,combination,blue,brown
7746219924,lightMedium,combination,brown,brown
5060065774,fair,normal,brown,brown
1488050768,fair,combination,brown,blonde
5087998068,lightMedium,oily,blue,black
12049648148,light,normal,brown,brown
8275360395,fair,normal,hazel,brown
30834401804,tan,combination,brown,brown
1307227847,light,combination,brown,brown
8311252926,light,normal,blue,brown
8871487273,fair,oily,brown,brown
1448891048,deep,oily,brown,black
1296242465,mediumTan,combination,brown,black
5808370194,fairLight,combination,green,brown
5085391742,fair,combination,brown,black
2743835344,fair,combination,green,blonde
6824743332,fairLight,combination,hazel,auburn
2409252799,mediumTan,oily,brown,brown
2381063985,mediumTan,combination,brown,brown
5359058658,fair,oily,brown,brown
3226589,fair,combination,green,brown
1398660590,light,combination,green,blonde
2251779221,fair,combination,hazel,blonde
10333013647,light,combination,hazel,brown
7520901506,light,oily,blue,blonde
2795331857,tan,combination,brown,black
26241918419,lightMedium,dry,hazel,brown
5104275414,fairLight,combination,blue,red
1160229136,tan,combination,brown,black
2237863447,fair,combination,green,blonde
6611525139,light,combination,blue,blonde
5202457030,fair,oily,brown,auburn
25988067659,medium,combination,brown,brown
5982306551,light,combination,blue,blonde
24555254226,light,normal,green,blonde
25859234153,light,dry,blue,brown
9286681070,fair,normal,blue,brown
1071710480,fair,combination,green,brown
2852496536,lightMedium,combination,brown,brown
890583857,fair,normal,brown,brown
7933808490,lightMedium,combination,brown,brown
22702013406,lightMedium,dry,brown,brown
1748101133,light,dry,blue,blonde
1636185707,lightMedium,combination,hazel,brown
2161425647,fair,combination,blue,blonde
2809043096,light,combination,green,blonde
11244234685,lightMedium,combination,green,blonde
2032169025,light,dry,blue,blonde
1342573865,tan,combination,brown,black
2099873050,lightMedium,combination,green,blonde
31374983407,light,combination,green,auburn
31283462755,lightMedium,normal,brown,black
5351363578,fair,combination,brown,black
31969123377,lightMedium,combination,brown,brown
27718230803,fair,combination,brown,brown
5067041358,lightMedium,combination,brown,brown
6891702910,fairLight,normal,brown,brown
26101752503,light,combination,blue,brown
20130886749,light,combination,blue,blonde
6116532565,mediumTan,oily,brown,black
1377340661,tan,combination,brown,black
1192327340,lightMedium,dry,brown,brown
2400658662,light,combination,brown,brown
31139990043,tan,combination,brown,black
29499895855,fair,dry,green,red
24476679638,deep,combination,brown,black
22182313727,lightMedium,combination,hazel,brown
1147752735,medium,normal,brown,brown
1203372835,light,dry,brown,blonde
2256823535,fair,normal,blue,blonde
6069427707,light,combination,blue,blonde
5746780676,fairLight,combination,blue,blonde
6117972821,light,combination,brown,blonde
9555205065,lightMedium,combination,brown,brown
1351264584,mediumTan,dry,brown,brown
2212303530,tan,combination,brown,black
1510783014,medium,combination,hazel,brown
2614510141,light,combination,brown,brown
7454981540,fair,combination,brown,brown
28484876777,lightMedium,combination,brown,black
11768367969,tan,combination,brown,black
1307277988,mediumTan,combination,hazel,brown
5198224142,lightMedium,oily,brown,brown
9671726028,lightMedium,dry,Grey,blonde
7414315193,fair,combination,green,brown
26199056992,fairLight,combination,green,blonde
7016955862,tan,combination,brown,black
1909053927,lightMedium,combination,brown,black
2197932091,light,dry,brown,blonde
1909151643,lightMedium,normal,brown,brown
1336686037,lightMedium,combination,brown,brown
1369721604,lightMedium,dry,green,auburn
1875836618,medium,oily,green,auburn
5057991325,medium,combination,hazel,brown
8679561319,tan,combination,brown,black
24785159095,lightMedium,normal,green,brown
6695612171,tan,combination,brown,black
22488033028,fair,combination,brown,brown
7463098708,light,combination,hazel,blonde
23405443539,lightMedium,combination,green,brown
1523893743,light,combination,green,black
5836584385,rich,combination,brown,black
6328459354,fair,dry,blue,red
5167428439,medium,combination,brown,brown
7047892901,tan,dry,brown,black
5503712724,fair,dry,green,blonde
5055011512,medium,normal,brown,brunette
5069912778,fair,combination,blue,blonde
2832222448,medium,combination,brown,brown
1552685071,mediumTan,dry,brown,brown
7654580825,lightMedium,combination,hazel,brown
12471570057,light,combination,brown,brown
7050430613,mediumTan,combination,brown,brown
7418710529,deep,combination,brown,black
1473195639,fair,oily,brown,black
2751016186,medium,oily,brown,brown
2506726498,fair,combination,green,red
5644921711,light,combination,blue,blonde
5219106497,mediumTan,combination,brown,brown
10960612670,mediumTan,combination,brown,brown
1489110561,light,combination,brown,brown
5060061686,light,combination,brown,brown
6941394725,light,combination,brown,brown
6171150931,light,combination,brown,brown
1497891640,light,combination,brown,brown
2428432202,light,combination,brown,brown
1465832397,light,combination,brown,brown
6454150288,light,combination,brown,brown
2419852784,light,combination,brown,brown
7639230527,light,combination,brown,brown
974038848,light,combination,brown,brown
1455803573,light,combination,brown,brown
7686741750,light,combination,brown,brown
1241995363,light,combination,brown,brown
1428703380,light,combination,brown,brown
5142301340,light,combination,brown,brown
1771472529,light,combination,brown,brown
5050312720,light,combination,brown,brown
6552242224,light,combination,brown,brown
7044601276,light,combination,brown,brown
5952035338,light,dry,hazel,brown
7286991784,light,normal,hazel,brown
989439671,light,combination,green,blonde
7962621504,lightMedium,combination,brown,black
8244404108,lightMedium,dry,brown,black
2158566406,lightMedium,combination,brown,blonde
20669409050,lightMedium,oily,brown,black
1867051503,light,dry,brown,auburn
1816880858,lightMedium,combination,brown,blonde
5444252711,lightMedium,oily,brown,black
1952810573,light,combination,hazel,blonde
11273917967,lightMedium,dry,brown,black
9606444992,mediumTan,normal,blue,brown
5605987088,lightMedium,dry,brown,auburn
5495234012,medium,oily,brown,black
9590450773,lightMedium,combination,brown,black
1206207063,light,dry,brown,black
1728386359,light,dry,brown,brown
5312489276,fairLight,combination,brown,black
7446977307,fair,dry,green,blonde
9915581014,fair,combination,brown,blonde
23521939760,lightMedium,dry,brown,brown
1789387537,light,combination,brown,brown
7754337846,fairLight,combination,hazel,brown
24212440847,mediumTan,combination,hazel,blonde
1644382104,light,normal,green,brown
8489693540,light,dry,hazel,blonde
1978779342,fairLight,dry,brown,black
1232202010,light,oily,blue,blonde
5833669297,fair,dry,blue,brown
9794714595,tan,combination,brown,brown
9794744551,light,combination,hazel,brown
2146104810,lightMedium,combination,brown,brown
5529474608,fair,combination,brown,brown
5946872850,fair,dry,blue,auburn
9210762317,medium,normal,brown,brown
1558367513,lightMedium,dry,brown,brown
1531362415,lightMedium,normal,brown,brown
6227440495,fairLight,dry,blue,brown
825969855,fair,normal,blue,blonde
2726662649,lightMedium,combination,brown,black
1465331782,medium,combination,green,brown
988451608,light,combination,brown,brown
5533634726,light,combination,brown,brown
2685213263,light,combination,brown,brown
1273533020,light,combination,brown,brown
5963562414,light,combination,brown,brown
5249830273,light,combination,brown,brown
6899356408,light,combination,brown,brown
5261445850,light,combination,brown,brown
6032627851,light,combination,brown,brown
8050200349,light,combination,brown,brown
2870974530,light,combination,brown,brown
1447272206,light,combination,brown,brown
7540451162,light,combination,brown,brown
1735261814,light,combination,brown,brown
2531952153,light,combination,brown,brown
7452730103,light,combination,brown,brown
38493153952,light,dry,blue,brown
1481246076,deep,combination,brown,black
1352935044,mediumTan,combination,brown,black
1777485405,mediumTan,combination,green,brown
5700914972,light,combination,brown,auburn
5269132446,fairLight,dry,green,blonde
31297910521,medium,dry,brown,brown
2134804217,light,combination,brown,brown
31993020926,fair,normal,brown,black
27778298584,fair,combination,brown,brown
25546441862,medium,combination,green,brown
6304770656,lightMedium,combination,brown,black
7801721747,fair,combination,blue,brown
33659153858,fair,combination,hazel,auburn
26011925753,lightMedium,combination,hazel,brown
1431012519,lightMedium,combination,brown,black
1952803471,medium,combination,brown,brown
33464452026,light,combination,brown,brown
30350926124,light,combination,brown,brown
1845535110,medium,combination,brown,brown
21798072721,fairLight,oily,blue,blonde
1419791761,lightMedium,combination,brown,brown
8844669773,light,combination,hazel,brown
1254230155,fair,combination,blue,auburn
2385662605,lightMedium,normal,brown,brown
12401365799,light,dry,hazel,brown
7031128061,medium,combination,brown,auburn
5093968015,lightMedium,combination,brown,blonde
2472781457,light,combination,brown,brown
1104348270,lightMedium,combination,green,blonde
5069909836,lightMedium,combination,brown,brown
24839862737,deep,oily,brown,brown
1557143391,fair,dry,blue,blonde
6912158776,fair,combination,brown,brown
23464897264,light,combination,brown,brown
5354336303,fair,oily,blue,auburn
24516001507,fair,combination,brown,red
12358885899,lightMedium,combination,brown,black
2202996327,mediumTan,combination,brown,brown
6016187000,light,combination,blue,blonde
7190831877,light,combination,blue,blonde
5254704395,lightMedium,normal,blue,brown
23413520009,lightMedium,dry,brown,brown
2387896215,lightMedium,combination,hazel,brown
11068727879,light,combination,blue,blonde
28570006890,fair,combination,blue,brown
5405197325,mediumTan,normal,brown,brown
1791953270,light,combination,brown,blonde
5469688969,fair,combination,hazel,blonde
21738306279,medium,combination,brown,blonde
2572519577,light,oily,brown,brown
12551884248,deep,combination,brown,black
1483553928,light,combination,green,blonde
21625159032,light,dry,hazel,brown
7672510951,lightMedium,combination,brown,black
7385865132,lightMedium,combination,brown,brown
2736600180,light,combination,brown,brown
33546759513,fair,dry,blue,brown
1756993151,lightMedium,normal,brown,black
2841046111,mediumTan,dry,green,blonde
2123034606,mediumTan,combination,brown,black
8270867028,mediumTan,combination,brown,brown
846670882,light,combination,brown,black
22888973191,mediumTan,dry,hazel,black
24778350167,lightMedium,oily,brown,black
2572644355,light,oily,brown,brown
25597390334,light,combination,brown,black
1543873648,mediumTan,oily,brown,brown
8801170496,lightMedium,oily,brown,black
23415802246,lightMedium,oily,green,black
24676728512,fair,combination,hazel,brown
5347373590,light,combination,brown,brown
11916755518,light,oily,brown,black
5590706666,fairLight,combination,blue,black
9245117626,light,combination,blue,blonde
24839040822,light,combination,green,brown
2230534955,medium,combination,brown,black
1505873150,light,combination,brown,blonde
1239081165,light,combination,blue,brown
26727529208,light,combination,hazel,brown
22760721850,medium,oily,brown,brown
8907361641,fair,combination,brown,brown
10851033050,lightMedium,dry,brown,black
10102354228,light,combination,blue,blonde
5304366405,mediumTan,combination,brown,black
7842925647,fair,combination,brown,auburn
27573126593,fairLight,normal,hazel,blonde
22180424835,lightMedium,combination,brown,brown
7926800599,light,oily,brown,brown
11876649978,lightMedium,normal,hazel,brown
6111799069,fair,dry,hazel,blonde
25788866898,deep,combination,brown,brown
8003472238,lightMedium,combination,brown,black
6691101392,lightMedium,combination,brown,brown
1413824289,lightMedium,normal,hazel,auburn
6952198851,mediumTan,combination,green,brown
6287038364,fair,oily,blue,blonde
13054171938,lightMedium,normal,brown,blonde
2258397176,lightMedium,combination,hazel,brown
1361126724,mediumTan,normal,green,brown
11199405801,fair,combination,blue,auburn
5698858009,mediumTan,combination,brown,brown
2160701537,light,combination,brown,brown
1046665918,light,combination,brown,brown
10842260021,light,combination,brown,brown
5310946959,light,combination,brown,brown
1125794611,light,combination,brown,brown
2186404770,light,combination,brown,brown
5646086775,light,combination,brown,brown
8680617402,light,combination,brown,brown
1380873977,light,combination,brown,brown
5669663576,light,combination,brown,brown
7691258880,light,combination,brown,brown
6418411643,light,combination,brown,brown
7196170991,light,combination,brown,brown
1428693049,light,combination,brown,brown
25092892652,medium,combination,brown,black
21379104782,mediumTan,combination,brown,black
1448448753,lightMedium,normal,brown,black
9530006680,lightMedium,normal,brown,black
33748022186,light,combination,hazel,brown
6693909198,light,combination,hazel,blonde
5649106499,fair,combination,hazel,brown
1568075599,medium,combination,brown,brown
30751236057,fair,oily,brown,black
29809773839,deep,oily,brown,black
11043475318,lightMedium,oily,brown,blonde
28550524847,fair,oily,brown,brown
28084724141,fair,oily,brown,black
5061303703,deep,oily,brown,auburn
5417793838,medium,combination,brown,brown
6573199495,light,combination,blue,gray
9554490823,light,combination,brown,brown
6888344878,light,dry,blue,blonde
2235192053,fair,normal,brown,gray
1368033916,light,normal,blue,brown
7771945412,deep,combination,brown,black
2389010772,fair,dry,brown,auburn
25693286622,lightMedium,combination,brown,brown
1709734771,fair,combination,brown,brown
5207581924,lightMedium,combination,brown,brown
2581284943,lightMedium,normal,green,blonde
2229049609,mediumTan,combination,brown,brown
8959346632,mediumTan,normal,brown,brown
1486881139,lightMedium,combination,brown,brown
12785715375,mediumTan,oily,brown,brown
1308844418,light,combination,blue,blonde
2808078404,light,combination,brown,brown
1780835151,light,dry,blue,brown
1333287159,fair,combination,brown,red
27462472705,mediumTan,dry,brown,black
2156293421,tan,dry,brown,brown
1837011761,light,combination,brown,blonde
2033256951,light,combination,brown,brown
23512228466,fair,dry,brown,black
46078586257,medium,normal,brown,black
38904356006,tan,combination,brown,black
5073175059,light,combination,brown,brown
1280232002,tan,combination,brown,brown
9210766636,lightMedium,normal,brown,brown
1938045651,tan,combination,brown,black
46071840818,medium,combination,blue,blonde
10352670641,mediumTan,combination,brown,black
46062767921,light,combination,brown,black
5193210471,medium,dry,brown,black
46062144735,light,dry,brown,brown
1439434346,tan,combination,green,black
1162431281,deep,dry,brown,black
5836395012,light,combination,brown,black
2251736855,light,normal,brown,black
1112520931,fair,combination,blue,brown
46052341804,light,normal,hazel,brown
1401044697,light,dry,brown,brown
21867725176,light,normal,brown,black
32804533389,medium,combination,brown,black
1612280612,light,combination,brown,brown
2239177616,light,combination,brown,black
1054103203,medium,dry,brown,black
25736366327,light,combination,brown,black
5541407832,medium,normal,brown,black
5644007684,fair,combination,blue,brown
22851164855,light,normal,brown,brown
8429307419,medium,combination,brown,black
5145206868,light,dry,brown,black
5212010536,medium,combination,brown,black
9325748139,medium,oily,brown,black
32901713282,medium,dry,brown,black
1633373192,light,combination,brown,brown
43977128876,light,combination,brown,black
7585944508,medium,normal,brown,black
36983900196,light,combination,green,brown
23298760565,light,dry,brown,black
5882908600,fair,normal,green,brown
9420302762,medium,combination,brown,brown
2106900210,medium,combination,brown,brown
9341598011,medium,combination,brown,black
1331511693,light,combination,blue,blonde
35163731273,light,normal,brown,brown
22113003736,light,combination,brown,brown
8245272468,fair,combination,green,blonde
5985463398,tan,combination,brown,black
1330690133,mediumTan,normal,hazel,black
5599629942,fair,combination,brown,brown
5938021021,fair,combination,green,brown
2758686630,medium,combination,brown,black
969428961,lightMedium,combination,green,black
5632266932,lightMedium,dry,blue,blonde
5188709452,lightMedium,combination,brown,brown
6736817632,tan,dry,brown,black
1691013372,medium,combination,brown,black
2717413142,lightMedium,normal,green,black
5735173963,mediumTan,combination,brown,black
2042331903,tan,dry,brown,black
5203250430,tan,combination,brown,black
9970667640,medium,combination,brown,brown
1394634979,mediumTan,normal,brown,black
9313785505,mediumTan,combination,brown,black
35165387347,mediumTan,normal,brown,black
5929681097,mediumTan,normal,brown,black
1848019326,light,dry,blue,blonde
2375882322,mediumTan,dry,brown,black
5655554425,lightMedium,combination,brown,black
1133904561,light,combination,brown,black
35162436399,fair,dry,green,brown
1244699775,light,normal,blue,brown
6478861087,tan,oily,brown,brown
989541888,mediumTan,combination,brown,brown
1665213327,medium,combination,brown,black
24950965166,medium,combination,brown,black
21477613308,lightMedium,combination,brown,brown
2409240997,lightMedium,combination,brown,black
1413833282,tan,combination,brown,black
1199660618,tan,combination,brown,black
22751577453,lightMedium,combination,brown,brown
575567962,light,dry,brown,brown
1480091207,lightMedium,combination,brown,black
9217089791,lightMedium,combination,brown,black
1965782875,tan,combination,brown,black
31330244107,mediumTan,combination,brown,brown
1523864080,light,normal,hazel,blonde
1551348272,tan,normal,brown,black
6634746299,tan,combination,brown,black
21491029101,lightMedium,dry,brown,black
5263447624,lightMedium,oily,brown,black
1024865595,lightMedium,oily,brown,brown
6199575165,tan,normal,brown,black
7719520785,tan,dry,brown,black
2822543416,medium,combination,brown,brown
1244120166,mediumTan,combination,brown,black
2407060831,light,combination,brown,brown
5608309083,medium,combination,brown,black
10399751968,tan,normal,brown,brown
5201831326,mediumTan,combination,brown,black
12397020395,light,normal,brown,brown
24097816072,medium,combination,brown,brown
6291749784,fairLight,combination,blue,blonde
23573279416,fair,combination,hazel,brown
8987261971,fairLight,combination,blue,brown
1849651642,deep,oily,brown,black
22547496521,deep,oily,brown,black
5429890388,light,oily,brown,brown
6462219685,tan,combination,brown,black
2590845782,medium,combination,brown,brown
7371322544,mediumTan,normal,brown,brown
1249252105,fair,combination,brown,blonde
23909882084,light,combination,blue,blonde
1385903621,fair,combination,blue,blonde
9791841699,lightMedium,oily,brown,brown
7191763023,deep,oily,brown,brown
11203126484,lightMedium,oily,brown,brown
10960405582,medium,combination,brown,brown
7933931370,tan,oily,brown,black
1701981645,light,combination,brown,brown
2700992212,lightMedium,oily,hazel,brown
11008282050,light,combination,brown,blonde
33741542176,light,oily,brown,brown
489270607,medium,combination,hazel,brown
6708467528,medium,oily,brown,blonde
5268697487,medium,normal,brown,black
9580042184,light,combination,brown,blonde
2472021648,fair,combination,blue,blonde
6420019989,mediumTan,oily,brown,brown
2604312059,fairLight,combination,blue,red
5736898871,lightMedium,oily,brown,black
11707823022,lightMedium,oily,brown,black
7627142937,light,normal,blue,blonde
10350094271,light,combination,brown,brown
23837813589,fairLight,dry,brown,black
7924879714,medium,oily,brown,brown
31850985361,medium,normal,brown,black
21964511790,lightMedium,dry,brown,blonde
6324656336,light,oily,green,auburn
21220065846,fair,oily,brown,red
1479372115,lightMedium,oily,brown,brown
5058990416,fair,dry,blue,blonde
12646439987,light,combination,green,brown
8470366193,mediumTan,oily,brown,black
5312446759,light,oily,green,blonde
12011141851,mediumTan,oily,brown,black
12007452465,deep,normal,brown,black
21676453122,tan,combination,brown,black
24835972619,lightMedium,combination,brown,brown
8919600031,rich,oily,brown,brown
24680464774,mediumTan,oily,brown,brown
974364897,light,normal,blue,black
12129712407,light,combination,brown,brown
1515640416,lightMedium,normal,blue,blonde
2867824855,lightMedium,oily,brown,brown
2091273311,light,oily,brown,black
8808591180,light,combination,brown,brown
6178869826,light,combination,brown,brown
11794362309,medium,oily,brown,brown
11656245800,lightMedium,oily,brown,blonde
1884830760,light,combination,brown,brown
8878704622,light,oily,brown,brown
1779474908,fair,combination,Grey,blonde
1368822375,mediumTan,oily,brown,black
21208351489,light,oily,brown,brown
22331716727,light,combination,blue,blonde
5658504059,lightMedium,combination,brown,auburn
11491470216,fair,dry,brown,brown
6005601408,lightMedium,combination,brown,brown
1986571243,tan,oily,brown,black
6921496271,light,oily,green,brown
5058361709,fairLight,combination,blue,blonde
33613575267,lightMedium,dry,brown,black
20238915173,deep,oily,brown,black
2806988606,lightMedium,oily,brown,brown
21704666927,mediumTan,oily,brown,blonde
10334109135,fair,combination,blue,blonde
5500134112,lightMedium,oily,brown,black
25086153606,fair,oily,brown,brown
12034951341,tan,oily,brown,brown
5641065138,mediumTan,oily,brown,black
33606415952,light,combination,brown,brown
11273999139,medium,oily,brown,black
1453270588,fair,normal,blue,brown
12625157541,light,combination,brown,brown
10384753032,light,combination,green,blonde
7872408248,light,oily,blue,red
33581453894,deep,oily,brown,black
25445682713,fair,oily,brown,brown
31833201706,light,normal,green,brown
1570112878,light,oily,blue,blonde
1345640034,deep,oily,green,black
24580906414,fair,combination,hazel,auburn
510868011,lightMedium,combination,brown,brown
12169121975,light,combination,green,brown
8517751526,fairLight,oily,brown,red
5158594463,light,normal,green,brown
6381131595,fairLight,combination,brown,blonde
12504788891,fair,combination,brown,brown
2806288226,lightMedium,combination,brown,brown
22972906940,lightMedium,oily,brown,black
8842324412,light,combination,blue,blonde
26334563008,fair,oily,green,brown
20440124111,light,oily,blue,blonde
1982043247,tan,oily,brown,black
21623432823,lightMedium,oily,brown,brown
1102357609,lightMedium,normal,brown,blonde
9105814073,fairLight,combination,brown,black
1565343383,light,combination,blue,red
8406159342,rich,combination,brown,black
31126626641,mediumTan,combination,brown,black
23235069217,light,combination,brown,brown
33194584114,lightMedium,oily,brown,brown
32496535483,lightMedium,oily,blue,blonde
8176163858,lightMedium,dry,green,blonde
12808375072,light,combination,brown,black
11131506873,fair,combination,green,blonde
956493120,mediumTan,combination,brown,brown
9012861878,light,combination,blue,brown
5319361883,fair,combination,green,blonde
6475909024,light,combination,blue,blonde
22832604895,fair,dry,green,auburn
6236391230,light,combination,brown,brown
28677533728,lightMedium,combination,brown,brown
8323144297,fair,combination,brown,brown
10832372706,light,combination,hazel,brown
5627500618,medium,oily,brown,brown
26319389761,light,combination,blue,blonde
1834022927,light,combination,green,auburn
5839212885,light,combination,green,blonde
5090375931,lightMedium,combination,brown,brown
24172944358,lightMedium,combination,blue,brown
23694185449,light,normal,blue,blonde
10651845334,fairLight,dry,green,brown
23702953310,fairLight,dry,hazel,brown
6084381189,fair,dry,blue,brown
8976781510,lightMedium,combination,brown,brown
1412781543,fairLight,dry,brown,blonde
1518450990,fair,combination,green,auburn
6753883629,fairLight,combination,blue,auburn
11778282624,lightMedium,dry,brown,brown
10045508383,light,combination,brown,auburn
1798974011,fairLight,normal,hazel,brown
5515510282,lightMedium,combination,brown,brown
1764511759,fair,dry,brown,brown
1334837748,lightMedium,combination,green,brown
5694768217,fairLight,combination,blue,brown
11351471194,light,combination,blue,blonde
1992334518,medium,combination,brown,brown
2178581698,light,dry,hazel,brown
1428163708,fair,dry,hazel,red
2686362317,medium,combination,brown,brown
1893141965,light,oily,hazel,brown
1188014453,fairLight,dry,blue,blonde
5145472298,light,combination,brown,brown
1131274263,medium,dry,brown,brown
22334853815,tan,normal,brown,auburn
21677790970,fair,dry,blue,blonde
7444740514,lightMedium,dry,hazel,brown
11722545403,lightMedium,combination,brown,black
5519187841,fairLight,dry,hazel,blonde
5084842538,lightMedium,combination,brown,brown
5438483092,fair,combination,blue,blonde
2712183667,fairLight,combination,hazel,brown
12469949414,light,normal,blue,brown
7622626677,light,combination,brown,black
1025625170,light,combination,brown,brown
1463083160,medium,dry,brown,black
1229203398,fair,dry,blue,brown
7671068723,lightMedium,oily,brown,brown
1387237409,mediumTan,normal,hazel,brown
6877767023,fairLight,dry,blue,auburn
2381064012,mediumTan,oily,brown,blonde
6097543427,fair,oily,brown,brown
6300494587,light,combination,blue,brown
2362511988,deep,combination,brown,black
38522593294,fair,dry,brown,brown
29607824291,light,combination,brown,black
34438611511,fair,combination,green,auburn
13019436529,light,combination,hazel,blonde
1641864773,tan,normal,brown,brown
31689114657,lightMedium,combination,brown,brown
6978394655,lightMedium,combination,brown,black
5818878010,lightMedium,combination,brown,black
24522870211,tan,oily,brown,black
2495512152,fair,oily,hazel,brown
7528060103,lightMedium,oily,hazel,black
1755071888,light,combination,brown,brown
7509350819,lightMedium,dry,brown,brown
6342492046,light,dry,brown,brown
32015681659,light,combination,blue,brown
32015623335,light,dry,blue,blonde
2075993379,fair,dry,hazel,blonde
5851948650,light,combination,brown,brown
5958140210,medium,combination,brown,black
22493683583,mediumTan,combination,brown,brown
2073043609,light,normal,brown,brown
5096007784,light,oily,brown,brown
1990481473,lightMedium,combination,brown,brown
6033440112,fairLight,dry,brown,black
5476568208,fair,dry,green,red
1144208655,mediumTan,normal,hazel,brown
23684197964,fairLight,oily,blue,blonde
1729832988,fair,normal,blue,auburn
30685074189,fair,normal,brown,blonde
1853742101,mediumTan,normal,brown,brown
7251613252,fair,dry,brown,black
7844413535,fair,oily,blue,blonde
6527596082,lightMedium,combination,green,blonde
1660348503,light,combination,brown,black
5165389156,lightMedium,dry,blue,blonde
5073172883,lightMedium,combination,brown,black
8696283971,medium,combination,brown,brown
1173863837,light,dry,brown,black
8774612629,fairLight,combination,hazel,brown
5767018491,light,dry,brown,blonde
2063991132,lightMedium,combination,brown,black
10885442551,lightMedium,combination,green,blonde
1701986839,light,combination,hazel,brown
1157548607,lightMedium,combination,green,brown
26074793723,medium,combination,brown,brown
5283575721,mediumTan,combination,brown,blonde
7421773410,medium,combination,brown,brown
2224420077,fairLight,combination,hazel,brown
5786165335,light,combination,green,brown
25632239045,light,combination,brown,brown
23070931405,fair,normal,hazel,brown
1946091365,tan,combination,brown,black
23328833768,fair,combination,blue,brown
10004193168,medium,combination,brown,black
6100273334,lightMedium,combination,hazel,brown
23861560299,mediumTan,dry,brown,black
1624663259,mediumTan,combination,blue,brown
25996051012,lightMedium,combination,brown,brown
24154348413,medium,combination,brown,black
11918743882,fairLight,dry,hazel,brown
7171712469,fair,combination,brown,black
6013857590,lightMedium,combination,brown,black
2755988672,porcelain,combination,gray,auburn
1848803222,medium,combination,hazel,brown
2129293585,lightMedium,combination,green,black
1478103735,light,normal,blue,brown
2214641396,light,combination,brown,brown
1295508398,light,dry,brown,brown
6451755450,fairLight,dry,brown,red
5930078646,lightMedium,combination,brown,black
